  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029750 99999 201304011520 040   6 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   36   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011550 990   6 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   34   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011620 990   5 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   34   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011650 010   6 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   34   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011720 990   3 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   34   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011750 010   3 ***  44 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   34   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011820 360   3 ***  48 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   34   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011850 350   3 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   32   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011920 350   3 *** 187 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   30   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304011950 350   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012020 350   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   21 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012050 360   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   21 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012120 350   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   19 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012150 350   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   19 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012220 350   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   19 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012250 350   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   19 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012320 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   18 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304012350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   19 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020020 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   18 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020050 340   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   18 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020120 340   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   18 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020150 340   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   18 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020220 340   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   18 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020250 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   16 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020320 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   18   16 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   18   16 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020450 330   1 *** 722 CLR * * *  7.0 ** ** ** ** 85 ** ** ** *   21   18 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020550 320   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   18 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020620 310   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   19 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020650 320   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   19 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020720 320   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   19 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020750 310   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   19 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020820 320   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   19 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020850 320   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   19 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304020950 320   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   19 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021020 330   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   19 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021050 290   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021120 300  10 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   39   19 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021150 320   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   39   21 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021220 320   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   39   21 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021250 330   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   39   19 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021320 300   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   39   21 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021350 300   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   41   23 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021420 280   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   19 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021450 280   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   18 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021520 300  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   16 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021550 290   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   18 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021620 280   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021650 280   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021720 280   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   21 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021750 310   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   37   25 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021820 300   5 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   36   27 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021850 300   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   27 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021920 290   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   25 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304021950 300   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   23 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022020 310   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   23 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022050 320   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   21 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022120 320   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   21 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022150 300   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   21 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022220 310   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   21 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022250 300   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   19 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022320 290   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   25   21 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304022350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   19 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030020 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   21 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030050 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   19 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030120 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   19 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030150 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   18 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030220 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   18 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030250 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   18 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030320 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   18   18 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   18   18 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030420 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   18   18 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030450 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   21 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030520 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   25   21 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030550 320   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   21 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030620 330   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   21 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030650 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   21 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030720 320   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   21 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030750 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   21 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030820 340   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   18 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030850 340   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   21 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030920 330   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   18 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304030950 340   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   14 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031020 340   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031050 290   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   18 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031120 180   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   18 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031150 180   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   23 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031220 170   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   21 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031250 160   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   23 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031320 170   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   25 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031350 180   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   25 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031420 190   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   25 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031450 190   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   21 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031520 210   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   21 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031550 230   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   21 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031620 220   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   21 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031650 190   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   23 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031720 190   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   23 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031750 180   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031820 160   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031850 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031920 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304031950 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032020 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   25   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032050 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   25   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032120 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   25   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032150 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   23 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032220 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   23 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032250 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032320 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304032350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040020 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040050 120   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040120 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   19 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040150 060   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   19   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040220 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040250 100   1 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   19   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040320 ***   0 ***   2 OBS * * *  0.1 ** ** ** ** 35 ** ** ** *   21   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040350 ***   0 ***   2 BKN * * *  3.1 ** ** ** ** ** ** ** ** *   21   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040420 ***   0 *** 722 CLR * * *  1.8 ** ** ** ** 10 ** ** ** *   19   19 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040450 ***   0 ***   3 BKN * * *  0.2 ** ** ** ** 35 ** ** ** *   21   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040520 ***   0 *** 722 SCT * * *  4.4 41 ** ** ** ** ** ** ** *   27   27 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040550 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   27 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040620 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   30 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040650 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   28 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040720 200   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040750 190   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   37   23 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040820 190   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040850 170   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040920 170   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   21 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304040950 190   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304041020 210   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304041050 190   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   18 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304041120 190   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   18 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304041150 170   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   19 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201304041220 150   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   21 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
